,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
103561,MRT,Africa,Mauritania,2021-10-30,37275.0,53.0,52.143,795.0,1.0,0.429,7806.103,11.099,10.92,166.488,0.209,0.09,1.16,,,,,,,,,,,,,1786.0,0.374,0.0292,34.3,tests performed,,,,,,21559.0,,,,,4515.0,19154.0,0.401,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103562,MRT,Africa,Mauritania,2021-10-31,37320.0,45.0,52.143,797.0,2.0,0.714,7815.527,9.424,10.92,166.907,0.419,0.15,1.15,,,,,,,,,,,,,1786.0,0.374,0.0292,34.3,tests performed,,,,,,19898.0,,,,,4167.0,17747.0,0.372,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103563,MRT,Africa,Mauritania,2021-11-01,37368.0,48.0,54.143,797.0,0.0,0.714,7825.579,10.052,11.339,166.907,0.0,0.15,1.14,,,,,,,,,,,,,1786.0,0.374,0.0303,33.0,tests performed,,,,,,18237.0,,,,,3819.0,16339.0,0.342,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103564,MRT,Africa,Mauritania,2021-11-02,37435.0,67.0,57.571,798.0,1.0,0.857,7839.61,14.031,12.057,167.117,0.209,0.18,1.13,,,,,,,,,,,,,1786.0,0.374,0.0322,31.0,tests performed,,,,,,16576.0,,,,,3471.0,14932.0,0.313,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103565,MRT,Africa,Mauritania,2021-11-03,37489.0,54.0,56.429,799.0,1.0,1.0,7850.919,11.309,11.817,167.326,0.209,0.209,1.09,,,,,,,,,,,,,1786.0,0.374,0.0316,31.7,tests performed,,,,,,14915.0,,,,,3123.0,13524.0,0.283,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103566,MRT,Africa,Mauritania,2021-11-04,37535.0,46.0,54.286,801.0,2.0,1.0,7860.552,9.633,11.368,167.745,0.419,0.209,1.09,,,,,,,,,,,,,1786.0,0.374,0.0304,32.9,tests performed,1625803.0,1002548.0,623255.0,,,13254.0,34.05,21.0,13.05,,2776.0,12117.0,0.254,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103567,MRT,Africa,Mauritania,2021-11-05,37608.0,73.0,55.143,801.0,0.0,1.0,7875.84,15.288,11.548,167.745,0.0,0.209,1.1,,,,,,,,,,,,,1786.0,0.374,0.0309,32.4,tests performed,,,,,,11870.0,,,,,2486.0,9816.0,0.206,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103568,MRT,Africa,Mauritania,2021-11-06,37659.0,51.0,54.857,801.0,0.0,0.857,7886.52,10.68,11.488,167.745,0.0,0.18,1.09,,,,,,,,,,,,,1786.0,0.374,0.0307,32.6,tests performed,,,,,,12148.0,,,,,2544.0,8923.0,0.187,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103569,MRT,Africa,Mauritania,2021-11-07,37703.0,44.0,54.714,801.0,0.0,0.571,7895.734,9.214,11.458,167.745,0.0,0.12,1.09,,,,,,,,,,,,,1786.0,0.374,0.0306,32.6,tests performed,,,,,,12425.0,,,,,2602.0,8030.0,0.168,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103570,MRT,Africa,Mauritania,2021-11-08,37755.0,52.0,55.286,802.0,1.0,0.714,7906.624,10.89,11.578,167.954,0.209,0.15,1.1,,,,,,,,,,,,,1786.0,0.374,0.031,32.3,tests performed,1679943.0,1020381.0,659562.0,,,12703.0,35.18,21.37,13.81,,2660.0,7137.0,0.149,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103571,MRT,Africa,Mauritania,2021-11-09,37755.0,0.0,45.714,802.0,0.0,0.571,7906.624,0.0,9.573,167.954,0.0,0.12,1.1,,,,,,,,,,,,,1786.0,0.374,0.0256,39.1,tests performed,,,,,,11310.0,,,,,2369.0,5825.0,0.122,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103572,MRT,Africa,Mauritania,2021-11-10,37884.0,129.0,56.429,805.0,3.0,0.857,7933.639,27.015,11.817,168.583,0.628,0.18,1.19,,,,,,,,,,,,,1786.0,0.374,0.0316,31.7,tests performed,1683625.0,1023425.0,660200.0,,,9916.0,35.26,21.43,13.83,,2077.0,4512.0,0.094,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103573,MRT,Africa,Mauritania,2021-11-11,37941.0,57.0,58.0,805.0,0.0,0.571,7945.576,11.937,12.146,168.583,0.0,0.12,1.17,,,,,,,,,,,,,1786.0,0.374,0.0325,30.8,tests performed,1694010.0,1030659.0,663351.0,,10385.0,9744.0,35.48,21.58,13.89,,2041.0,4016.0,0.084,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103574,MRT,Africa,Mauritania,2021-11-12,38001.0,60.0,56.143,806.0,1.0,0.714,7958.141,12.565,11.757,168.792,0.209,0.15,1.16,,,,,,,,,,,,,1786.0,0.374,0.0314,31.8,tests performed,,,,,,8203.0,,,,,1718.0,3379.0,0.071,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103575,MRT,Africa,Mauritania,2021-11-13,38069.0,68.0,58.571,807.0,1.0,0.857,7972.382,14.241,12.266,169.001,0.209,0.18,1.17,,,,,,,,,,,,,1786.0,0.374,0.0328,30.5,tests performed,,,,,,6663.0,,,,,1395.0,2742.0,0.057,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103576,MRT,Africa,Mauritania,2021-11-14,38133.0,64.0,61.429,807.0,0.0,0.857,7985.785,13.403,12.864,169.001,0.0,0.18,1.17,,,,,,,,,,,,,1786.0,0.374,0.0344,29.1,tests performed,,,,,,5122.0,,,,,1073.0,2105.0,0.044,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103577,MRT,Africa,Mauritania,2021-11-15,38188.0,55.0,61.857,807.0,0.0,0.714,7997.303,11.518,12.954,169.001,0.0,0.15,1.17,,,,,,,,,,,,,1786.0,0.374,0.0346,28.9,tests performed,1705013.0,1030659.0,663351.0,,,3581.0,35.71,21.58,13.89,,750.0,1468.0,0.031,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103578,MRT,Africa,Mauritania,2021-11-16,38278.0,90.0,74.714,808.0,1.0,0.857,8016.15,18.848,15.647,169.211,0.209,0.18,1.17,,,,,,,,,,,,,1786.0,0.374,0.0418,23.9,tests performed,,,,,,3800.0,,,,,796.0,1994.0,0.042,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103579,MRT,Africa,Mauritania,2021-11-17,38358.0,80.0,67.714,811.0,3.0,0.857,8032.904,16.754,14.181,169.839,0.628,0.18,1.14,,,,,,,,,,,,,1786.0,0.374,0.0379,26.4,tests performed,,,,,,4018.0,,,,,841.0,2519.0,0.053,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103580,MRT,Africa,Mauritania,2021-11-18,38440.0,82.0,71.286,812.0,1.0,1.0,8050.076,17.172,14.929,170.048,0.209,0.209,1.13,,,,,,,,,,,,,1786.0,0.374,0.0399,25.1,tests performed,1715120.0,1046262.0,668858.0,,,3016.0,35.92,21.91,14.01,,632.0,2229.0,0.047,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103581,MRT,Africa,Mauritania,2021-11-19,38515.0,75.0,73.429,814.0,2.0,1.143,8065.783,15.706,15.377,170.467,0.419,0.239,1.11,,,,,,,,,,,,,1786.0,0.374,0.0411,24.3,tests performed,,,,,,3008.0,,,,,630.0,2519.0,0.053,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103582,MRT,Africa,Mauritania,2021-11-20,38583.0,68.0,73.429,816.0,2.0,1.286,8080.023,14.241,15.377,170.886,0.419,0.269,1.09,,,,,,,,,,,,,1786.0,0.374,0.0411,24.3,tests performed,,,,,,3000.0,,,,,628.0,2809.0,0.059,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103583,MRT,Africa,Mauritania,2021-11-21,38647.0,64.0,73.429,818.0,2.0,1.571,8093.426,13.403,15.377,171.305,0.419,0.329,1.08,,,,,,,,,,,,,1786.0,0.374,0.0411,24.3,tests performed,,,,,,2992.0,,,,,627.0,3099.0,0.065,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103584,MRT,Africa,Mauritania,2021-11-22,38699.0,52.0,73.0,821.0,3.0,2.0,8104.316,10.89,15.288,171.933,0.628,0.419,1.07,,,,,,,,,,,,,1786.0,0.374,0.0409,24.5,tests performed,1725899.0,1054378.0,671521.0,,,2984.0,36.14,22.08,14.06,,625.0,3388.0,0.071,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103585,MRT,Africa,Mauritania,2021-11-23,38796.0,97.0,74.0,822.0,1.0,2.0,8124.63,20.314,15.497,172.143,0.209,0.419,1.07,,,,,,,,,,,,,1786.0,0.374,0.0414,24.1,tests performed,,,,,,3084.0,,,,,646.0,3064.0,0.064,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103586,MRT,Africa,Mauritania,2021-11-24,38881.0,85.0,74.714,822.0,0.0,1.571,8142.43,17.801,15.647,172.143,0.0,0.329,1.04,,,,,,,,,,,,,1786.0,0.374,0.0418,23.9,tests performed,1734046.0,1060233.0,673813.0,,,3185.0,36.31,22.2,14.11,,667.0,2739.0,0.057,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103587,MRT,Africa,Mauritania,2021-11-25,38950.0,69.0,72.857,825.0,3.0,1.857,8156.88,14.45,15.258,172.771,0.628,0.389,1.02,,,,,,,,,,,,,1786.0,0.374,0.0408,24.5,tests performed,,,,,,3161.0,,,,,662.0,2270.0,0.048,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103588,MRT,Africa,Mauritania,2021-11-26,39035.0,85.0,74.286,829.0,4.0,2.143,8174.681,17.801,15.557,173.609,0.838,0.449,1.0,,,,,,,,,,,,,1786.0,0.374,0.0416,24.0,tests performed,,,,,,3234.0,,,,,677.0,2254.0,0.047,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103589,MRT,Africa,Mauritania,2021-11-27,39115.0,80.0,76.0,831.0,2.0,2.143,8191.434,16.754,15.916,174.027,0.419,0.449,0.98,,,,,,,,,,,,,1786.0,0.374,0.0426,23.5,tests performed,,,,,,3306.0,,,,,692.0,2239.0,0.047,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103590,MRT,Africa,Mauritania,2021-11-28,39178.0,63.0,75.857,831.0,0.0,1.857,8204.628,13.193,15.886,174.027,0.0,0.389,0.94,,,,,,,,,,,,,1786.0,0.374,0.0425,23.5,tests performed,,,,,,3378.0,,,,,707.0,2223.0,0.047,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103591,MRT,Africa,Mauritania,2021-11-29,39213.0,35.0,73.429,831.0,0.0,1.429,8211.957,7.33,15.377,174.027,0.0,0.299,0.9,,,,,,,,,,,,,1786.0,0.374,0.0411,24.3,tests performed,,,,,,3451.0,,,,,723.0,2207.0,0.046,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103592,MRT,Africa,Mauritania,2021-11-30,39266.0,53.0,67.143,832.0,1.0,1.429,8223.057,11.099,14.061,174.237,0.209,0.299,0.88,,,,,,,,,,,,,1786.0,0.374,0.0376,26.6,tests performed,,,,,,3326.0,,,,,697.0,2063.0,0.043,17.59,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103593,MRT,Africa,Mauritania,2021-12-01,39339.0,73.0,65.429,835.0,3.0,1.857,8238.344,15.288,13.702,174.865,0.628,0.389,0.87,,,,,,,,,,,,,1786.0,0.374,0.0366,27.3,tests performed,,,,,,3202.0,,,,,671.0,1919.0,0.04,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103594,MRT,Africa,Mauritania,2021-12-02,39408.0,69.0,65.429,835.0,0.0,1.429,8252.794,14.45,13.702,174.865,0.0,0.299,0.86,,,,,,,,,,,,,1786.0,0.374,0.0366,27.3,tests performed,1759659.0,1075584.0,684075.0,,,3202.0,36.85,22.52,14.33,,671.0,1919.0,0.04,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103595,MRT,Africa,Mauritania,2021-12-03,39468.0,60.0,61.857,837.0,2.0,1.143,8265.359,12.565,12.954,175.284,0.419,0.239,0.83,,,,,,,,,,,,,1786.0,0.374,0.0346,28.9,tests performed,,,,,,3566.0,,,,,747.0,2111.0,0.044,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103596,MRT,Africa,Mauritania,2021-12-04,39510.0,42.0,56.429,838.0,1.0,1.0,8274.155,8.796,11.817,175.493,0.209,0.209,0.81,,,,,,,,,,,,,1786.0,0.374,0.0316,31.7,tests performed,,,,,,3930.0,,,,,823.0,2302.0,0.048,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103597,MRT,Africa,Mauritania,2021-12-05,39558.0,48.0,54.286,840.0,2.0,1.286,8284.207,10.052,11.368,175.912,0.419,0.269,0.8,,,,,,,,,,,,,1786.0,0.374,0.0304,32.9,tests performed,,,,,,4294.0,,,,,899.0,2494.0,0.052,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103598,MRT,Africa,Mauritania,2021-12-06,39584.0,26.0,53.0,842.0,2.0,1.571,8289.652,5.445,11.099,176.331,0.419,0.329,0.77,,,,,,,,,,,,,1786.0,0.374,0.0297,33.7,tests performed,1782657.0,1088628.0,694029.0,,,4658.0,37.33,22.8,14.53,,975.0,2686.0,0.056,50.0,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103599,MRT,Africa,Mauritania,2021-12-07,39621.0,37.0,50.714,844.0,2.0,1.714,8297.4,7.749,10.621,176.75,0.419,0.359,0.76,,,,,,,,,,,,,1786.0,0.374,0.0284,35.2,tests performed,,,,,,5115.0,,,,,1071.0,3051.0,0.064,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103600,MRT,Africa,Mauritania,2021-12-08,39669.0,48.0,47.143,844.0,0.0,1.286,8307.453,10.052,9.873,176.75,0.0,0.269,0.76,,,,,,,,,,,,,1786.0,0.374,0.0264,37.9,tests performed,1795467.0,1097581.0,697886.0,,,5573.0,37.6,22.99,14.62,,1167.0,3417.0,0.072,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103601,MRT,Africa,Mauritania,2021-12-09,39704.0,35.0,42.286,846.0,2.0,1.571,8314.782,7.33,8.855,177.169,0.419,0.329,0.77,,,,,,,,,,,,,1786.0,0.374,0.0237,42.2,tests performed,,,,,,5605.0,,,,,1174.0,3403.0,0.071,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103602,MRT,Africa,Mauritania,2021-12-10,39742.0,38.0,39.143,848.0,2.0,1.571,8322.74,7.958,8.197,177.588,0.419,0.329,0.79,,,,,,,,,,,,,1786.0,0.374,0.0219,45.6,tests performed,,,,,,5273.0,,,,,1104.0,3197.0,0.067,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103603,MRT,Africa,Mauritania,2021-12-11,39778.0,36.0,38.286,849.0,1.0,1.571,8330.279,7.539,8.018,177.797,0.209,0.329,0.81,,,,,,,,,,,,,1786.0,0.374,0.0214,46.6,tests performed,,,,,,4942.0,,,,,1035.0,2992.0,0.063,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103604,MRT,Africa,Mauritania,2021-12-12,39806.0,28.0,35.429,849.0,0.0,1.286,8336.143,5.864,7.419,177.797,0.0,0.269,0.84,,,,,,,,,,,,,1786.0,0.374,0.0198,50.4,tests performed,,,,,,4610.0,,,,,965.0,2786.0,0.058,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103605,MRT,Africa,Mauritania,2021-12-13,39834.0,28.0,35.714,850.0,1.0,1.143,8342.007,5.864,7.479,178.006,0.209,0.239,0.88,,,,,,,,,,,,,1786.0,0.374,0.02,50.0,tests performed,1812604.0,1106694.0,705910.0,,,4278.0,37.96,23.18,14.78,,896.0,2581.0,0.054,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103606,MRT,Africa,Mauritania,2021-12-14,39878.0,44.0,36.714,852.0,2.0,1.143,8351.221,9.214,7.689,178.425,0.419,0.239,0.91,,,,,,,,,,,,,1786.0,0.374,0.0206,48.6,tests performed,,,,,,3533.0,,,,,740.0,2021.0,0.042,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103607,MRT,Africa,Mauritania,2021-12-15,39924.0,46.0,36.429,852.0,0.0,1.143,8360.855,9.633,7.629,178.425,0.0,0.239,0.94,,,,,,,,,,,,,1786.0,0.374,0.0204,49.0,tests performed,1814988.0,1107814.0,707174.0,,,2789.0,38.01,23.2,14.81,,584.0,1462.0,0.031,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103608,MRT,Africa,Mauritania,2021-12-16,39964.0,40.0,37.143,852.0,0.0,0.857,8369.231,8.377,7.778,178.425,0.0,0.18,0.97,,,,,,,,,,,,,1786.0,0.374,0.0208,48.1,tests performed,1820362.0,1110533.0,709829.0,,5374.0,3067.0,38.12,23.26,14.87,,642.0,1590.0,0.033,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103609,MRT,Africa,Mauritania,2021-12-17,39990.0,26.0,35.429,852.0,0.0,0.571,8374.676,5.445,7.419,178.425,0.0,0.12,1.02,,,,,,,,,,,,,1786.0,0.374,0.0198,50.4,tests performed,1824139.0,1112438.0,711701.0,,3777.0,3117.0,38.2,23.3,14.9,,653.0,1602.0,0.034,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103610,MRT,Africa,Mauritania,2021-12-18,40027.0,37.0,35.571,852.0,0.0,0.429,8382.425,7.749,7.449,178.425,0.0,0.09,1.1,,,,,,,,,,,,,1786.0,0.374,0.0199,50.2,tests performed,,,,,,2967.0,,,,,621.0,1469.0,0.031,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103611,MRT,Africa,Mauritania,2021-12-19,40083.0,56.0,39.571,853.0,1.0,0.571,8394.152,11.727,8.287,178.635,0.209,0.12,1.19,,,,,,,,,,,,,1786.0,0.374,0.0222,45.1,tests performed,,,,,,2818.0,,,,,590.0,1336.0,0.028,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103612,MRT,Africa,Mauritania,2021-12-20,40126.0,43.0,41.714,855.0,2.0,0.714,8403.157,9.005,8.736,179.053,0.419,0.15,1.24,,,,,,,,,,,,,1786.0,0.374,0.0234,42.8,tests performed,,,,,,2668.0,,,,,559.0,1204.0,0.025,44.44,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103613,MRT,Africa,Mauritania,2021-12-21,40182.0,56.0,43.429,857.0,2.0,0.714,8414.885,11.727,9.095,179.472,0.419,0.15,1.3,,,,,,,,,,,,,1786.0,0.374,0.0243,41.1,tests performed,,,,,,2838.0,,,,,594.0,1251.0,0.026,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103614,MRT,Africa,Mauritania,2021-12-22,40239.0,57.0,45.0,859.0,2.0,1.0,8426.822,11.937,9.424,179.891,0.419,0.209,1.36,,,,,,,,,,,,,1786.0,0.374,0.0252,39.7,tests performed,,,,,,3008.0,,,,,630.0,1299.0,0.027,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103615,MRT,Africa,Mauritania,2021-12-23,40308.0,69.0,49.143,860.0,1.0,1.143,8441.272,14.45,10.291,180.101,0.209,0.239,1.44,,,,,,,,,,,,,1786.0,0.374,0.0275,36.3,tests performed,1838424.0,1117799.0,720625.0,,,2580.0,38.5,23.41,15.09,,540.0,1038.0,0.022,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103616,MRT,Africa,Mauritania,2021-12-24,40389.0,81.0,57.0,861.0,1.0,1.286,8458.234,16.963,11.937,180.31,0.209,0.269,1.52,,,,,,,,,,,,,1786.0,0.374,0.0319,31.3,tests performed,,,,,,2277.0,,,,,477.0,855.0,0.018,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103617,MRT,Africa,Mauritania,2021-12-25,40453.0,64.0,60.857,862.0,1.0,1.429,8471.637,13.403,12.745,180.519,0.209,0.299,1.6,,,,,,,,,,,,,1786.0,0.374,0.0341,29.3,tests performed,,,,,,2173.0,,,,,455.0,817.0,0.017,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103618,MRT,Africa,Mauritania,2021-12-26,40504.0,51.0,60.143,862.0,0.0,1.286,8482.318,10.68,12.595,180.519,0.0,0.269,1.71,,,,,,,,,,,,,1786.0,0.374,0.0337,29.7,tests performed,1843386.0,1119680.0,723706.0,,,2069.0,38.6,23.45,15.16,,433.0,779.0,0.016,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103619,MRT,Africa,Mauritania,2021-12-27,40614.0,110.0,69.714,862.0,0.0,1.0,8505.354,23.036,14.6,180.519,0.0,0.209,1.86,,,,,,,,,,,,,1786.0,0.374,0.039,25.6,tests performed,,,,,,5081.0,,,,,1064.0,2314.0,0.048,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103620,MRT,Africa,Mauritania,2021-12-28,40737.0,123.0,79.286,862.0,0.0,0.714,8531.112,25.759,16.604,180.519,0.0,0.15,1.99,,,,,,,,,,,,,1786.0,0.374,0.0444,22.5,tests performed,,,,,,8092.0,,,,,1695.0,3849.0,0.081,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103621,MRT,Africa,Mauritania,2021-12-29,40906.0,169.0,95.286,862.0,0.0,0.429,8566.504,35.392,19.955,180.519,0.0,0.09,2.13,,,,,,,,,,,,,1786.0,0.374,0.0534,18.7,tests performed,,,,,,11103.0,,,,,2325.0,5384.0,0.113,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103622,MRT,Africa,Mauritania,2021-12-30,41154.0,248.0,120.857,863.0,1.0,0.429,8618.44,51.936,25.31,180.729,0.209,0.09,2.26,,,,,,,,,,,,,1786.0,0.374,0.0677,14.8,tests performed,1937226.0,1166230.0,767082.0,,,14115.0,40.57,24.42,16.06,,2956.0,6919.0,0.145,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
103623,MRT,Africa,Mauritania,2021-12-31,41473.0,319.0,154.857,866.0,3.0,0.714,8685.245,66.805,32.43,181.357,0.628,0.15,2.35,,,,,,,,,,,,,1786.0,0.374,0.0867,11.5,tests performed,,,,,,32286.0,,,,,6761.0,17236.0,0.361,25.93,4775110.0,4.289,20.3,3.138,1.792,3597.633,6.0,232.347,2.42,,,15.95,,64.92,0.546,,,,
